id;id_producto;peso;descripcion
1;3271;78;Sin descripcion
2;3071;44;Sin descripcion
0;2200;95;Fragil
3;1583;95;Sin descripcion
2;1878;20;Sin descripcion
2;2338;23;Fragil
1;2643;92;Fragil
1;1689;94;Fragil
2;895;28;Fragil
2;3006;23;Fragil
2;2658;44;Sin descripcion
2;659;61;Sin descripcion
0;1572;83;Fragil
2;50;69;Sin descripcion
1;3266;40;Fragil
1;3381;26;Sin descripcion
0;2011;75;Sin descripcion
0;110;20;Sin descripcion
1;2308;11;Sin descripcion
0;2282;97;Fragil
1;2389;109;Sin descripcion
0;679;92;Fragil
1;373;83;Sin descripcion
3;3195;57;Sin descripcion
0;566;84;Sin descripcion
1;272;13;Sin descripcion
2;2247;58;Sin descripcion
2;2357;29;Sin descripcion
0;1496;56;Fragil
1;1297;87;Sin descripcion
0;2341;52;Fragil
2;3224;81;Sin descripcion
0;1475;47;Sin descripcion
0;3712;65;Fragil
2;3491;65;Sin descripcion
0;27;41;Fragil
2;2216;54;Fragil
2;3458;62;Sin descripcion
3;3452;47;Sin descripcion
4;3467;88;Sin descripcion
0;3331;89;Fragil
1;3410;100;Fragil
0;3359;17;Fragil
0;3445;17;Fragil
1;3116;46;Fragil
3;111;62;Fragil
2;1094;20;Fragil
1;501;43;Fragil
2;2554;74;Sin descripcion
3;340;68;Fragil
0;3146;31;Fragil
1;1378;75;Fragil
0;1825;15;Sin descripcion
0;155;12;Fragil
0;2304;29;Fragil
1;3131;98;Sin descripcion
0;2875;14;Fragil
1;3717;69;Fragil
2;1737;20;Sin descripcion
2;358;80;Sin descripcion
0;1171;100;Sin descripcion
0;2794;96;Sin descripcion
0;1536;80;Fragil
2;1542;93;Fragil
1;3496;36;Fragil
0;829;58;Sin descripcion
1;3032;108;Fragil
0;3171;31;Fragil
1;85;49;Fragil
3;31;103;Fragil
1;1698;48;Sin descripcion
3;3415;43;Fragil
0;3245;37;Fragil
1;3688;40;Fragil
2;3356;65;Fragil
1;2112;57;Fragil
1;2665;15;Fragil
0;1365;44;Fragil
0;3189;109;Sin descripcion
0;979;79;Fragil
0;1998;31;Fragil
1;3692;90;Sin descripcion
0;3503;104;Fragil
0;1113;38;Sin descripcion
0;1564;19;Fragil
1;41;98;Fragil
0;1061;43;Sin descripcion
2;608;92;Fragil
1;258;106;Fragil
1;1838;22;Fragil
4;2237;60;Fragil
0;2114;90;Sin descripcion
2;3508;89;Sin descripcion
4;3526;84;Sin descripcion
1;3508;10;Fragil
0;3358;22;Sin descripcion
2;1009;48;Fragil
1;3110;76;Sin descripcion
0;2483;60;Sin descripcion
3;61;20;Fragil
4;293;48;Sin descripcion
0;2467;33;Sin descripcion
1;3200;107;Sin descripcion
2;1393;36;Sin descripcion
2;2041;104;Sin descripcion
4;499;63;Sin descripcion
2;1046;27;Fragil
1;3140;58;Sin descripcion
4;506;33;Fragil
0;3326;88;Fragil
2;3351;14;Sin descripcion
0;3130;106;Fragil
0;3137;101;Sin descripcion
3;2350;96;Fragil
3;770;42;Fragil
3;638;10;Sin descripcion
2;12;26;Fragil
4;679;79;Fragil
0;3378;26;Sin descripcion
0;3520;107;Fragil
3;1732;46;Fragil
1;2017;56;Fragil
1;1881;22;Sin descripcion
3;2012;107;Fragil
1;145;45;Sin descripcion
0;3161;22;Fragil
0;2918;103;Sin descripcion
1;896;14;Sin descripcion
2;2493;78;Fragil
2;531;16;Fragil
1;3653;32;Sin descripcion
0;1236;35;Sin descripcion
1;1812;20;Fragil
1;400;93;Fragil
1;2732;38;Fragil
2;1525;76;Sin descripcion
3;2053;57;Sin descripcion
0;2812;66;Fragil
4;66;94;Fragil
3;1537;51;Sin descripcion
0;1450;48;Fragil
3;3456;25;Sin descripcion
4;2509;49;Sin descripcion
1;1715;93;Fragil
0;3661;49;Sin descripcion
1;1833;32;Fragil
0;551;105;Sin descripcion
0;3474;49;Fragil
2;3260;48;Sin descripcion
4;3264;94;Sin descripcion
1;855;10;Sin descripcion
0;3698;86;Sin descripcion
3;2562;75;Fragil
4;3163;32;Sin descripcion
1;3590;52;Fragil
2;662;44;Sin descripcion
0;1188;65;Fragil
0;1955;100;Fragil
2;2615;100;Fragil
3;2841;68;Sin descripcion
2;3337;76;Fragil
0;799;87;Fragil
3;1080;103;Fragil
1;913;70;Sin descripcion
1;3263;46;Sin descripcion
0;301;98;Sin descripcion
1;1737;44;Sin descripcion
4;3025;95;Fragil
2;1830;18;Fragil
3;523;18;Sin descripcion
4;999;21;Fragil
0;540;14;Fragil
0;746;59;Sin descripcion
1;262;99;Sin descripcion
1;3664;97;Sin descripcion
2;3275;75;Fragil
3;1555;100;Fragil
0;139;103;Sin descripcion
2;3413;60;Sin descripcion
2;1971;36;Fragil
0;356;106;Sin descripcion
0;3052;39;Fragil
3;384;90;Fragil
0;3418;73;Fragil
0;9;26;Fragil
3;77;76;Fragil
4;3006;83;Fragil
2;1069;84;Sin descripcion
3;3558;106;Sin descripcion
1;3546;30;Fragil
0;2449;72;Sin descripcion
1;511;41;Fragil
0;996;83;Sin descripcion
2;1111;91;Fragil
0;3576;62;Sin descripcion
1;3061;43;Sin descripcion
1;568;59;Sin descripcion
0;252;73;Fragil
3;123;65;Sin descripcion
3;2712;23;Sin descripcion
0;3013;14;Sin descripcion
0;2081;92;Sin descripcion
0;786;17;Fragil
2;3071;44;Sin descripcion
3;1523;27;Fragil
1;1551;14;Fragil
1;2657;89;Fragil
4;1452;51;Sin descripcion
1;1143;56;Sin descripcion
0;330;53;Sin descripcion
0;3068;107;Fragil
2;3546;13;Fragil
4;1266;60;Sin descripcion
2;198;25;Sin descripcion
0;2595;10;Fragil
1;1576;78;Fragil
4;3213;68;Sin descripcion
0;3616;30;Sin descripcion
1;1945;31;Sin descripcion
4;3489;58;Fragil
0;2119;20;Sin descripcion
1;3387;71;Sin descripcion
1;82;31;Fragil
4;253;89;Fragil
0;374;55;Fragil
0;1417;83;Fragil
2;1979;80;Fragil
1;3169;21;Sin descripcion
3;2918;78;Sin descripcion
3;2862;77;Fragil
2;1299;46;Fragil
2;2197;48;Fragil
2;648;64;Sin descripcion
3;455;68;Fragil
0;3294;45;Fragil
1;2391;80;Sin descripcion
1;11;64;Sin descripcion
3;2037;69;Sin descripcion
0;1654;25;Fragil
3;1937;87;Sin descripcion
1;1456;11;Fragil
2;3135;10;Fragil
0;2505;55;Fragil
0;3014;61;Fragil
0;2118;48;Sin descripcion
2;486;31;Fragil
1;1107;27;Sin descripcion
0;1693;76;Fragil
1;91;34;Sin descripcion
3;1789;20;Fragil
3;978;65;Fragil
0;3305;101;Fragil
2;1362;102;Fragil
1;412;105;Sin descripcion
1;435;86;Sin descripcion
1;2420;36;Sin descripcion
0;1455;65;Fragil
2;1559;54;Sin descripcion
3;3415;43;Fragil
4;22;63;Sin descripcion
3;1903;23;Sin descripcion
0;537;20;Sin descripcion
1;682;77;Fragil
1;752;49;Fragil
2;3566;66;Fragil
2;1722;102;Sin descripcion
2;158;46;Sin descripcion
0;3347;39;Sin descripcion
1;3017;83;Fragil
3;3333;52;Sin descripcion
1;1318;65;Fragil
1;588;17;Fragil
2;2738;60;Fragil
1;562;108;Sin descripcion
1;526;61;Fragil
0;3168;21;Fragil
0;3029;60;Sin descripcion
0;2459;24;Sin descripcion
0;308;61;Sin descripcion
3;2216;92;Fragil
0;3001;98;Sin descripcion
1;3699;36;Fragil
2;172;46;Sin descripcion
2;3350;16;Fragil
1;3645;89;Fragil
0;2135;88;Fragil
2;2635;106;Sin descripcion
0;2369;50;Fragil
3;1730;106;Fragil
1;1644;27;Sin descripcion
1;3158;12;Fragil
1;2492;66;Fragil
0;1345;46;Sin descripcion
2;3615;15;Fragil
1;3077;17;Sin descripcion
3;941;33;Fragil
0;1892;106;Sin descripcion
2;3249;87;Sin descripcion
2;3316;82;Fragil
0;212;89;Fragil
4;1527;79;Sin descripcion
0;1722;62;Fragil
0;843;109;Sin descripcion
2;559;44;Fragil
0;516;42;Sin descripcion
0;1524;25;Sin descripcion
2;1319;22;Sin descripcion
4;3355;13;Fragil
1;1272;74;Sin descripcion
2;3381;35;Sin descripcion
2;2497;74;Sin descripcion
0;839;41;Fragil
2;3662;97;Fragil
2;49;81;Sin descripcion
1;2155;103;Fragil
0;376;33;Fragil
0;1875;94;Fragil
2;2221;13;Sin descripcion
1;1002;88;Fragil
0;76;32;Fragil
3;2189;62;Sin descripcion
0;1748;31;Fragil
2;1109;46;Sin descripcion
4;3631;95;Sin descripcion
0;3003;13;Fragil
1;1556;12;Sin descripcion
2;3340;70;Fragil
1;291;22;Fragil
2;3243;51;Fragil
2;3201;85;Sin descripcion
1;1906;98;Fragil
1;1423;94;Sin descripcion
2;3247;16;Fragil
1;84;30;Fragil
0;3143;90;Sin descripcion
3;3179;109;Fragil
3;490;62;Sin descripcion
0;2103;76;Fragil
2;3489;13;Sin descripcion
0;78;45;Fragil
0;3722;66;Fragil
3;2521;46;Fragil
0;2999;34;Fragil
1;192;66;Fragil
1;3368;10;Sin descripcion
0;2515;96;Fragil
1;3436;63;Fragil
3;2281;61;Fragil
1;1179;14;Fragil
0;3253;70;Fragil
1;2550;32;Sin descripcion
4;1021;103;Fragil
0;3250;105;Fragil
3;14;11;Fragil
0;291;95;Sin descripcion
0;1162;76;Fragil
3;2992;11;Fragil
1;998;24;Sin descripcion
1;860;51;Sin descripcion
3;3115;38;Sin descripcion
3;378;106;Fragil
0;1706;50;Fragil
2;2412;81;Fragil
1;1762;93;Sin descripcion
2;997;54;Sin descripcion
1;119;60;Fragil
0;3715;28;Fragil
1;1021;25;Sin descripcion
0;3661;49;Sin descripcion
1;1618;22;Sin descripcion
0;276;28;Fragil
2;2537;35;Sin descripcion
2;3092;96;Sin descripcion
0;392;31;Sin descripcion
2;3508;89;Sin descripcion
1;787;37;Fragil
2;938;83;Sin descripcion
0;3036;10;Sin descripcion
2;1214;72;Fragil
3;199;59;Sin descripcion
0;830;84;Fragil
0;1586;42;Sin descripcion
1;3714;100;Sin descripcion
0;90;86;Fragil
0;1302;83;Sin descripcion
3;3263;73;Fragil
1;3178;90;Fragil
1;2861;47;Sin descripcion
2;3370;27;Sin descripcion
0;1991;27;Fragil
1;237;75;Sin descripcion
0;1642;38;Fragil
0;2292;66;Fragil
1;487;70;Fragil
1;1754;92;Fragil
0;1015;25;Sin descripcion
1;3672;18;Sin descripcion
0;2580;93;Fragil
2;3304;77;Sin descripcion
0;3073;84;Fragil
0;1472;51;Fragil
1;2324;24;Sin descripcion
0;3583;88;Sin descripcion
1;3651;96;Sin descripcion
4;124;43;Fragil
2;3152;17;Fragil
3;2840;109;Fragil
1;3048;109;Sin descripcion
0;2132;101;Sin descripcion
2;1700;15;Fragil
1;3472;55;Sin descripcion
1;2614;11;Fragil
1;410;73;Sin descripcion
0;3076;76;Fragil
1;285;47;Sin descripcion
3;2982;73;Fragil
0;536;89;Sin descripcion
0;1508;85;Sin descripcion
1;3386;76;Fragil
2;3085;21;Fragil
0;2601;87;Fragil
2;2909;32;Sin descripcion
0;3647;49;Sin descripcion
1;3665;77;Fragil
3;3552;97;Sin descripcion
3;126;27;Sin descripcion
1;124;53;Sin descripcion
1;1461;56;Fragil
1;3415;65;Fragil
1;3463;52;Sin descripcion
1;472;63;Sin descripcion
4;2207;54;Fragil
0;3622;67;Fragil
1;986;89;Fragil
2;3127;18;Fragil
2;3168;83;Sin descripcion
0;664;26;Fragil
0;2680;32;Fragil
0;2126;32;Fragil
1;3449;56;Sin descripcion
2;400;47;Sin descripcion
0;1582;29;Sin descripcion
3;3543;108;Fragil
1;3586;79;Sin descripcion
3;1844;68;Sin descripcion
1;2939;91;Fragil
0;523;72;Sin descripcion
1;531;25;Sin descripcion
0;1255;81;Fragil
2;132;28;Fragil
3;1005;39;Sin descripcion
2;3092;96;Sin descripcion
1;524;27;Sin descripcion
1;20;32;Sin descripcion
2;1695;91;Fragil
2;1480;89;Sin descripcion
0;436;39;Fragil
0;3097;38;Fragil
2;1712;75;Fragil
2;2540;49;Fragil
1;670;38;Fragil
0;1952;101;Sin descripcion
2;978;107;Sin descripcion
3;17;15;Sin descripcion
1;3123;108;Fragil
1;3115;20;Fragil
0;3295;48;Sin descripcion
1;1639;68;Sin descripcion
1;3437;31;Fragil
2;3631;102;Fragil
1;635;33;Fragil
1;2237;56;Fragil
2;3281;21;Sin descripcion
4;1326;37;Fragil
1;3436;63;Fragil
0;1173;48;Fragil
2;2980;90;Sin descripcion
2;3554;27;Sin descripcion
3;3608;25;Sin descripcion
2;1764;21;Sin descripcion
3;3158;66;Fragil
2;2477;14;Sin descripcion
0;3126;31;Fragil
1;3124;69;Fragil
1;2329;63;Sin descripcion
3;91;77;Sin descripcion
0;2932;108;Fragil
0;294;87;Sin descripcion
1;2179;21;Fragil
3;2440;82;Sin descripcion
0;3626;70;Fragil
4;3395;101;Sin descripcion
2;3562;99;Sin descripcion
3;598;18;Sin descripcion
3;3472;101;Sin descripcion
0;3012;67;Fragil
0;1437;40;Fragil
0;474;12;Sin descripcion
4;817;50;Fragil
1;2731;49;Fragil
0;2008;56;Fragil
1;3220;48;Fragil
2;1196;38;Fragil
2;1930;33;Sin descripcion
2;2488;109;Fragil
0;507;14;Fragil
0;2380;43;Sin descripcion
0;1254;19;Sin descripcion
0;2303;99;Fragil
0;3364;18;Sin descripcion
3;494;79;Fragil
1;2184;95;Sin descripcion
3;473;17;Fragil
1;2321;59;Fragil
1;961;80;Sin descripcion
0;2732;85;Sin descripcion
0;818;69;Fragil
0;1329;49;Fragil
2;3552;80;Fragil
2;688;58;Sin descripcion
2;168;63;Sin descripcion
0;2093;77;Fragil
3;2442;102;Sin descripcion
2;2045;70;Sin descripcion
0;3654;74;Sin descripcion
3;541;13;Fragil
1;3228;25;Sin descripcion
3;23;66;Sin descripcion
1;831;107;Sin descripcion
2;3447;72;Sin descripcion
1;3053;97;Fragil
3;1026;32;Sin descripcion
2;3449;82;Fragil
3;2829;101;Sin descripcion
2;1984;28;Fragil
0;2565;46;Fragil
1;3635;108;Fragil
0;3285;105;Sin descripcion
0;1588;14;Sin descripcion
1;1690;72;Fragil
0;443;102;Sin descripcion
1;2157;102;Sin descripcion
1;98;103;Fragil
0;958;31;Fragil
0;3213;89;Fragil
0;2792;13;Fragil
0;858;61;Sin descripcion
4;3080;55;Fragil
0;2061;59;Sin descripcion
0;675;25;Fragil
2;3431;49;Sin descripcion
0;3290;16;Sin descripcion
0;70;105;Sin descripcion
1;3078;30;Sin descripcion
0;3593;71;Sin descripcion
1;3105;45;Fragil
0;29;14;Sin descripcion
1;3453;14;Fragil
3;901;42;Sin descripcion
1;3155;34;Fragil
1;384;70;Sin descripcion
2;644;44;Fragil
2;3284;40;Fragil
2;3276;56;Fragil
3;1342;89;Fragil
1;3414;44;Sin descripcion
0;2619;25;Fragil
0;587;83;Sin descripcion
2;2281;11;Sin descripcion
1;3641;14;Fragil
1;3287;52;Sin descripcion
0;173;82;Fragil
4;1043;104;Fragil
0;2436;21;Fragil
1;2793;68;Fragil
0;1098;61;Fragil
0;2637;43;Sin descripcion
0;3330;62;Fragil
0;554;42;Sin descripcion
1;1130;37;Sin descripcion
0;835;96;Sin descripcion
3;3380;72;Fragil
0;1356;50;Sin descripcion
1;2101;53;Sin descripcion
3;3378;102;Sin descripcion
1;3370;101;Fragil
1;3104;83;Fragil
2;517;48;Sin descripcion
0;315;71;Sin descripcion
0;3556;12;Sin descripcion
0;2869;93;Fragil
1;1890;54;Sin descripcion
0;3580;66;Sin descripcion
1;1704;86;Sin descripcion
0;3197;94;Sin descripcion
1;3571;70;Sin descripcion
0;2342;27;Fragil
2;336;72;Fragil
3;831;65;Fragil
1;829;37;Sin descripcion
1;3109;18;Fragil
2;3594;93;Sin descripcion
3;2454;45;Fragil
3;1096;41;Fragil
1;2494;62;Sin descripcion
1;3566;27;Sin descripcion
3;3502;74;Fragil
1;758;83;Sin descripcion
1;68;55;Fragil
2;3684;107;Fragil
1;395;75;Sin descripcion
2;3484;22;Fragil
1;1082;15;Sin descripcion
1;3268;83;Fragil
2;2223;49;Fragil
1;3657;18;Fragil
2;2634;83;Fragil
1;1900;102;Fragil
2;2361;76;Sin descripcion
2;3254;70;Fragil
2;1851;98;Sin descripcion
4;1923;88;Fragil
1;2678;28;Fragil
1;1994;57;Fragil
3;2817;79;Fragil
1;2923;45;Fragil
0;846;33;Fragil
1;3690;71;Sin descripcion
0;684;73;Fragil
2;1952;100;Fragil
0;1828;87;Sin descripcion
0;209;41;Sin descripcion
0;2476;92;Fragil
2;1906;11;Fragil
0;2438;21;Fragil
1;57;95;Sin descripcion
0;1504;108;Sin descripcion
4;2174;91;Sin descripcion
1;2222;40;Sin descripcion
1;1567;95;Fragil
2;967;20;Fragil
0;3326;88;Fragil
0;922;79;Sin descripcion
3;1395;13;Sin descripcion
1;1278;57;Sin descripcion
2;614;36;Fragil
2;1831;66;Sin descripcion
3;2990;33;Fragil
1;3513;65;Sin descripcion
0;3560;15;Fragil
0;2927;91;Sin descripcion
0;2581;96;Sin descripcion
0;1845;89;Sin descripcion
2;3270;27;Sin descripcion
4;580;29;Fragil
0;3644;65;Fragil
1;1273;80;Sin descripcion
0;6;15;Fragil
0;2474;26;Sin descripcion
0;3181;35;Sin descripcion
2;2047;103;Sin descripcion
3;1143;14;Fragil
0;2446;103;Fragil
1;1125;52;Fragil
1;853;32;Fragil
2;1614;66;Fragil
2;3588;72;Sin descripcion
1;3080;58;Sin descripcion
3;3293;50;Fragil
0;2799;13;Fragil
2;73;102;Fragil
1;3446;15;Fragil
0;1117;27;Sin descripcion
0;297;74;Sin descripcion
0;1424;102;Sin descripcion
0;3162;38;Sin descripcion
1;2626;62;Sin descripcion
1;2027;65;Sin descripcion
0;283;46;Fragil
0;2025;43;Sin descripcion
2;115;89;Fragil
2;1556;53;Sin descripcion
1;3697;21;Fragil
1;3674;92;Sin descripcion
4;941;67;Sin descripcion
0;3618;23;Fragil
0;3227;37;Fragil
1;2948;57;Sin descripcion
0;3416;29;Fragil
0;3363;31;Sin descripcion
2;5;80;Fragil
2;2957;77;Sin descripcion
0;2021;107;Sin descripcion
0;3520;107;Fragil
0;921;28;Fragil
1;3306;95;Fragil
0;3721;33;Fragil
0;3477;17;Sin descripcion
3;754;10;Sin descripcion
0;2931;60;Sin descripcion
1;2162;12;Sin descripcion
2;1506;53;Sin descripcion
0;3291;31;Fragil
2;2172;101;Sin descripcion
2;1210;11;Fragil
3;3484;76;Sin descripcion
2;2986;11;Fragil
0;1107;89;Sin descripcion
2;1508;74;Sin descripcion
2;1230;64;Sin descripcion
0;1040;59;Sin descripcion
4;3282;103;Fragil
0;3273;108;Fragil
2;458;34;Sin descripcion
0;3670;13;Sin descripcion
1;1718;87;Fragil
1;2018;49;Sin descripcion
3;3588;33;Fragil
0;3170;49;Fragil
0;2120;49;Fragil
4;298;94;Fragil
0;2522;90;Sin descripcion
3;485;58;Sin descripcion
0;2514;49;Sin descripcion
0;1333;79;Fragil
0;560;83;Sin descripcion
1;0;99;Fragil
4;3598;34;Fragil
0;3290;16;Sin descripcion
1;3415;65;Fragil
2;3373;12;Sin descripcion
1;548;59;Fragil
1;1288;47;Fragil
0;350;19;Sin descripcion
1;1206;43;Fragil
0;401;25;Fragil
0;1740;44;Fragil
0;1854;68;Fragil
3;3270;68;Sin descripcion
3;1070;108;Fragil
3;3495;30;Fragil
2;351;106;Sin descripcion
0;335;92;Fragil
1;768;34;Fragil
0;2693;92;Fragil
0;3608;37;Fragil
1;2735;84;Fragil
3;3645;19;Sin descripcion
1;1242;81;Sin descripcion
2;3592;41;Sin descripcion
0;2662;24;Sin descripcion
1;1201;80;Fragil
2;1795;109;Fragil
2;2096;83;Fragil
1;766;101;Fragil
0;3257;63;Fragil
0;3613;74;Sin descripcion
0;2156;50;Fragil
2;337;59;Sin descripcion
2;913;18;Fragil
0;1324;61;Sin descripcion
0;58;66;Sin descripcion
0;3082;80;Sin descripcion
1;2108;46;Fragil
0;2699;99;Fragil
1;3554;98;Sin descripcion
3;1329;33;Fragil
2;2918;68;Fragil
2;254;61;Sin descripcion
3;1703;83;Sin descripcion
1;326;49;Sin descripcion
0;2731;29;Sin descripcion
0;3657;75;Sin descripcion
0;1595;89;Fragil
0;128;98;Fragil
3;1539;36;Sin descripcion
0;1596;54;Fragil
0;1947;62;Fragil
3;3562;34;Sin descripcion
1;2428;86;Sin descripcion
2;2442;105;Fragil
0;1142;44;Sin descripcion
1;2859;92;Fragil
1;756;36;Fragil
2;2627;80;Sin descripcion
1;3720;96;Sin descripcion
3;353;27;Fragil
3;2444;17;Sin descripcion
1;2692;61;Fragil
1;1404;47;Sin descripcion
1;3698;73;Sin descripcion
3;157;60;Sin descripcion
1;3711;59;Fragil
0;2671;21;Fragil
2;3110;79;Sin descripcion
0;904;70;Sin descripcion
1;3715;51;Sin descripcion
1;1513;11;Fragil
2;3020;26;Fragil
0;3343;17;Fragil
1;1011;77;Fragil
2;3184;14;Sin descripcion
0;2657;66;Sin descripcion
1;2037;50;Fragil
2;3609;88;Sin descripcion
0;2293;60;Sin descripcion
0;3614;76;Fragil
1;3128;28;Sin descripcion
3;2488;109;Sin descripcion
3;301;21;Fragil
0;3028;36;Fragil
2;1301;76;Fragil
1;3129;17;Fragil
2;506;41;Sin descripcion
0;1894;65;Sin descripcion
0;3458;69;Fragil
1;1966;25;Fragil
0;1482;87;Fragil
0;3652;76;Sin descripcion
0;1989;96;Sin descripcion
2;1025;56;Sin descripcion
2;2148;28;Fragil
0;3278;13;Fragil
0;1975;102;Fragil
1;785;69;Sin descripcion
2;664;36;Sin descripcion
0;3220;51;Fragil
3;3311;21;Sin descripcion
3;1394;94;Fragil
0;897;23;Sin descripcion
0;3625;75;Sin descripcion
0;3656;21;Fragil
4;492;48;Sin descripcion
2;1369;78;Fragil
2;2131;94;Sin descripcion
2;56;73;Sin descripcion
0;2190;70;Sin descripcion
2;1649;53;Sin descripcion
0;179;11;Sin descripcion
4;3094;92;Fragil
0;2385;10;Sin descripcion
0;3537;38;Fragil
0;200;82;Fragil
1;1244;87;Sin descripcion
3;3087;56;Sin descripcion
0;1832;57;Sin descripcion
4;1572;10;Fragil
3;948;71;Fragil
0;657;90;Sin descripcion
1;1899;44;Sin descripcion
1;1381;17;Fragil
0;3057;82;Fragil
0;1121;36;Fragil
0;659;23;Fragil
2;3613;46;Fragil
0;1647;14;Fragil
0;1249;30;Sin descripcion
1;1855;23;Fragil
2;1504;62;Fragil
0;3000;56;Fragil
0;2108;104;Fragil
0;3092;105;Fragil
0;2397;107;Sin descripcion
0;2130;87;Sin descripcion
2;2568;93;Sin descripcion
1;2610;51;Fragil
3;3287;50;Sin descripcion
1;2646;35;Sin descripcion
1;2804;19;Sin descripcion
4;1685;32;Sin descripcion
0;2501;85;Sin descripcion
1;3215;63;Sin descripcion
2;365;77;Fragil
1;2978;77;Sin descripcion
0;1466;32;Fragil
1;111;21;Sin descripcion
0;3372;14;Fragil
1;1604;100;Sin descripcion
1;978;22;Sin descripcion
3;3117;26;Sin descripcion
2;1303;98;Sin descripcion
1;2698;107;Fragil
0;2374;49;Sin descripcion
2;2520;30;Sin descripcion
3;3218;62;Fragil
2;2828;57;Fragil
1;311;35;Sin descripcion
0;2405;93;Fragil
1;1864;54;Fragil
1;3341;51;Fragil
1;250;44;Fragil
0;1951;76;Sin descripcion
3;248;56;Fragil
2;712;85;Sin descripcion
3;352;83;Fragil
2;1475;45;Sin descripcion
1;1145;106;Sin descripcion
1;3532;96;Sin descripcion
3;933;78;Sin descripcion
4;3181;91;Sin descripcion
3;998;49;Sin descripcion
0;3713;87;Sin descripcion
3;3349;37;Sin descripcion
2;3230;104;Sin descripcion
2;844;19;Sin descripcion
0;3319;62;Sin descripcion
3;2627;72;Sin descripcion
0;416;75;Fragil
2;3665;56;Fragil
1;3036;11;Fragil
1;3164;48;Fragil
0;1514;85;Sin descripcion
0;2820;86;Sin descripcion
2;2862;10;Fragil
2;253;81;Fragil
2;2853;28;Sin descripcion
0;183;17;Sin descripcion
1;1856;64;Fragil
1;1225;86;Fragil
3;2050;21;Sin descripcion
0;2673;23;Fragil
0;994;47;Fragil
0;2183;93;Sin descripcion
0;3726;74;Fragil
1;869;107;Sin descripcion
1;2003;71;Fragil
1;3354;40;Fragil
0;3139;107;Sin descripcion
2;2499;62;Fragil
0;954;85;Fragil
0;352;62;Fragil
4;979;31;Sin descripcion
0;3206;70;Fragil
1;1542;48;Fragil
3;1453;63;Fragil
4;3239;57;Fragil
0;476;107;Sin descripcion
2;1748;100;Sin descripcion
1;1286;90;Sin descripcion
0;3340;45;Sin descripcion
2;3662;97;Fragil
4;1760;52;Sin descripcion
3;3055;51;Fragil
0;425;86;Sin descripcion
1;1887;62;Sin descripcion
1;1401;75;Sin descripcion
0;700;94;Sin descripcion
4;2796;65;Fragil
1;875;61;Sin descripcion
4;2930;81;Sin descripcion
0;690;76;Sin descripcion
0;2046;85;Fragil
1;3035;97;Sin descripcion
2;2298;39;Fragil
1;2584;43;Fragil
0;3315;36;Sin descripcion
0;2746;75;Sin descripcion
2;702;46;Fragil
1;2652;71;Fragil
1;1859;17;Sin descripcion
1;2971;29;Sin descripcion
0;1605;13;Fragil
0;1308;81;Fragil
0;1056;55;Sin descripcion
2;3032;28;Fragil
2;2142;87;Sin descripcion
0;2191;11;Fragil
2;1000;109;Sin descripcion
0;3176;10;Sin descripcion
0;1769;31;Sin descripcion
4;1590;89;Fragil
2;3100;79;Sin descripcion
1;3131;98;Sin descripcion
0;130;11;Sin descripcion
0;306;42;Sin descripcion
1;1937;106;Sin descripcion
2;3658;108;Fragil
1;3691;27;Sin descripcion
0;1202;65;Fragil
1;32;70;Fragil
0;3515;13;Fragil
1;1375;81;Sin descripcion
1;3027;100;Fragil
3;1514;53;Sin descripcion
0;1767;71;Fragil
1;2021;73;Fragil
3;1670;109;Fragil
4;3080;55;Fragil
3;3030;28;Fragil
0;719;38;Fragil
2;84;48;Sin descripcion
1;671;19;Sin descripcion
0;3305;101;Fragil
1;1302;45;Sin descripcion
2;2022;21;Sin descripcion
3;967;85;Sin descripcion
2;685;70;Sin descripcion
2;3425;10;Fragil
2;79;51;Fragil
1;22;50;Sin descripcion
0;3026;31;Fragil
0;3361;81;Sin descripcion
1;2441;99;Fragil
1;206;72;Sin descripcion
1;1106;42;Fragil
3;92;79;Fragil
2;1911;104;Fragil
0;1053;54;Fragil
1;1214;18;Fragil
2;842;72;Sin descripcion
4;3647;30;Sin descripcion
1;620;16;Fragil
0;1470;105;Fragil
0;3158;87;Sin descripcion
1;506;83;Sin descripcion
0;263;69;Sin descripcion
1;403;53;Fragil
2;1813;88;Sin descripcion
2;2575;74;Fragil
0;1685;76;Sin descripcion
0;3482;109;Sin descripcion
0;3640;50;Fragil
4;1916;42;Sin descripcion
1;3575;24;Fragil
4;140;93;Fragil
0;2857;11;Fragil
1;1059;54;Fragil
0;1318;92;Fragil
1;3140;58;Sin descripcion
0;3125;20;Sin descripcion
3;198;19;Sin descripcion
1;3250;17;Fragil
4;953;94;Fragil
2;239;90;Sin descripcion
3;42;76;Sin descripcion
1;2250;99;Sin descripcion
0;480;20;Fragil
0;3203;56;Sin descripcion
1;1656;22;Fragil
0;2943;70;Sin descripcion
2;3458;62;Sin descripcion
1;1412;25;Fragil
0;428;109;Fragil
0;1943;57;Sin descripcion
3;970;65;Sin descripcion
0;2808;22;Sin descripcion
2;2243;83;Fragil
0;3183;81;Fragil
4;283;26;Fragil
0;1370;97;Sin descripcion
1;477;60;Fragil
3;2923;95;Fragil
3;599;50;Sin descripcion
2;3124;17;Sin descripcion
0;3555;53;Fragil
1;2858;36;Sin descripcion
2;3290;57;Sin descripcion
1;1802;38;Sin descripcion
